"location_id","mat_prop","lower","upper","mapvar","location_name"
207,0.0190997027997326,0.0130833514927761,0.0283599935739525,1.90997027997326,"Ghana"
208,0.0174178867002524,0.0118782415589136,0.0253581090460574,1.74178867002524,"Guinea"
209,0.0170164534333078,0.0110681914752544,0.025301456654787,1.70164534333078,"Guinea-Bissau"
210,0.0184413916671976,0.0122426465809007,0.0270915211623651,1.84413916671976,"Liberia"
211,0.0169624913681096,0.0115142800274753,0.0246932839450013,1.69624913681096,"Mali"
212,0.0192832990857736,0.0135706255233752,0.0277507223708045,1.92832990857736,"Mauritania"
213,0.0168630914439272,0.0115334144281747,0.0246040768425647,1.68630914439272,"Niger"
214,0.0182489844339945,0.014592185507366,0.022516774702877,1.82489844339945,"Nigeria"
215,0.0194023666536034,0.013268821328506,0.0280992555009804,1.94023666536034,"Sao Tome and Principe"
216,0.0183108627727096,0.0126661524685465,0.0271151796569022,1.83108627727096,"Senegal"
217,0.0183058649895938,0.0124494885817432,0.026922314411672,1.83058649895938,"Sierra Leone"
218,0.0186978517334463,0.012693886126634,0.0274370071953953,1.86978517334463,"Togo"
298,0.0185358793346456,0.0128329191948024,0.0267430517735236,1.85358793346456,"American Samoa"
305,0.0861984467252355,0.062434377129924,0.121676846908992,8.61984467252355,"Bermuda"
320,0.0228847535194675,0.0162452775816775,0.0331545741124411,2.28847535194675,"Cook Islands"
349,0.268738285883675,0.183848491687613,0.388313554776889,26.8738285883675,"Greenland"
351,0.0209955883169997,0.0148637741787557,0.0299313410316673,2.09955883169997,"Guam"
367,0.262448426534849,0.193817252424345,0.367034298067299,26.2448426534849,"Monaco"
369,0.017022638727257,0.0111674878264252,0.0252926530809406,1.7022638727257,"Nauru"
374,0.0194330797309015,0.0136883236289961,0.0281921233528688,1.94330797309015,"Niue"
376,0.0206438791136076,0.014279063140736,0.0291394803153541,2.06438791136076,"Northern Mariana Islands"
380,0.0203276926753135,0.0140403977563414,0.0295810964351128,2.03276926753135,"Palau"
385,0.079182522923396,0.0576576289826473,0.110379768151137,7.9182522923396,"Puerto Rico"
393,0.067985162389063,0.0477530210002896,0.0992533876229609,6.7985162389063,"Saint Kitts and Nevis"
396,0.273114653601491,0.199712442602886,0.386768544615374,27.3114653601491,"San Marino"
413,0.0186251677220102,0.0130341555714717,0.0268619212890541,1.86251677220102,"Tokelau"
416,0.0178227783833363,0.0121360365764124,0.0260085056134953,1.78227783833363,"Tuvalu"
422,0.0747588088869012,0.054482375142939,0.105973906031547,7.47588088869012,"United States Virgin Islands"
435,0.0188196875639648,0.0126215690288203,0.0273845369493765,1.88196875639648,"South Sudan"
522,0.0427259035629742,0.027252638711147,0.0640923059566792,4.27259035629742,"Sudan"
